"","Year3","id","Electoral_District_Number","clea","marg","lcomp","lnonsocsup","votensoc","socmarg","difcro2","rightmar2","diffvotensoc","diffturn","diffturnraw","turnrawfir","turnfir"
"741","1912","326",326,"Catholic",0.127120768909319,3,0,0.477684914333473,-0.186585875470121,0,0,0.0277690541723383,0.0472188433042132,1281,23930,0.882081904972539
"742","1890","328",328,"Liberal",0.0501550572519084,4,0.2,0.360209923664122,-0.261032919847328,0,0,0.176829116024425,0.079524511610763,1726,16768,0.772576483597494
"743","1893","328",328,"Liberal",0.0836382645060115,5,0,0.404404077365395,-0.251045478306325,1,0,0.123798465624579,0.116228170170079,2549,15304,0.697824996580183
"744","1898","328",328,"Liberal",0.169323655111593,5,0,0.467878705650906,-0.207787802727088,0,0,0.148871004266506,-0.00398106781085505,-90,14741,0.652054673331269
"745","1903","328",328,"Liberal",0.0264488286066584,4,0,0.380517879161529,-0.223736128236745,0,1,0.209450807933081,0.0691891891891891,1664,16220,0.674428274428274
"746","1907","328",328,"Liberal",0.0765550239234449,4,0.4,0.398261048515717,-0.144466738694243,0,1,0.141349152201824,0.0482529118136439,1189,19437,0.788807272432125
"747","1912","328",328,"Liberal",0.134862871740493,4,0.25,0.434279654889864,-0.0580324866245722,0,0,0.190442811160635,-0.053715308863026,-1380,20747,0.807559067377681
"748","1890","329",329,"Catholic",0.0577437505765151,4,0,0.445254127847985,-0.277419057282539,0,0,0.121156311908898,0.0274275777575781,694,21682,0.856894439394538
"749","1893","329",329,"Liberal",0.029663810151615,5,0,0.446529080675422,-0.3144870949749,1,1,0.0649101682535725,0.0874237354851407,2221,19721,0.77626451485928
"750","1898","329",329,"Catholic",0.0567274118716219,4,0,0.469220835126991,-0.304060840866695,0,0,0.0814129514597801,0.0284630666425862,788,20907,0.755174282102221
"751","1903","329",329,"Catholic",0.135034877625902,4,0,0.480303213580098,-0.178057336397726,0,0,0.0377734025412113,0.00831407293271702,259,24801,0.796128659476117
"752","1907","329",329,"Catholic",0.0978142974527527,3,0,0.44354971240756,-0.139260476581758,0,0,0.0964516729218025,-0.0454958786776568,-1551,30425,0.892464286761902
"753","1912","329",329,"Catholic",0.0882187850817014,4,0,0.420481476861669,-0.112323811899713,0,0,0.0959774752772293,0.0165208122966454,589,32068,0.899472680354538
"754","1890","33",33,"Liberal",0.028825010994283,4,0,0.462399552232839,0.478111382081318,0,0,0.0464247453679969,0.0526843066768814,1788,25013,0.737020449054158
"755","1893","33",33,"Liberal",0.180790323792352,6,0,0.297460746750808,0.307940800841409,0,0,0.104912008050702,-0.0772182990482039,-2515,26622,0.817377955173473
"756","1898","33",33,"Liberal",0.142249905307016,5,0,0.337990825301965,0.319936029628383,0,0,0.130797675724729,0.0190911448204331,589,23761,0.77016076753533
"757","1890","330",330,"Catholic",0.0330611095466066,4,0,0.470740636440439,-0.388116023655308,1,1,0.0622595717627671,0.0684455301357636,1457,17755,0.834077136280359
"758","1893","330",330,"Catholic",0.124576009867407,5,0,0.460807893925378,-0.266481652790626,1,0,0.0655801559400734,0.0921654726138201,1994,16215,0.74948000924428
"759","1898","330",330,"Catholic",0.0706821204636139,3,0,0.492114763442903,-0.34017353853949,1,0,0.0635306774446501,0.0672309874135791,1517,15789,0.699742953377061
"760","1890","331",331,"Liberal",0.00430532929951133,4,0.2,0.441354433325576,-0.344775424714917,0,0,0.101203354533573,0.0614302895735036,1328,17188,0.795078175594412
"761","1893","331",331,"Liberal",0.0659978880675818,4,0,0.446541710665259,-0.272505279831045,0,0,0.0775417636720227,0.11706475342839,2578,15152,0.688039233493779
"762","1898","331",331,"Catholic",0.112355517266135,4,0,0.471964965180559,-0.223993107904372,1,0,0.115985403076359,0.0493603042876902,1142,13929,0.602048755186722
"763","1898","331",331,"Catholic",0.0548961424332344,3,0,0.495211761532236,-0.378810358780685,0,0,0.0159398575970796,0.163495660353157,3824,14828,0.633973235281543
"764","1912","331",331,"Catholic",0.108551554828151,3,0,0.475245499181669,-0.215098199672668,0,0,0.0226200082009335,0.0406667410797337,1093,24440,0.909327677940246
"765","1914","331",331,"Catholic",0.106114746858313,3,0,0.492190950335247,-0.264343357289116,0,0,0.00937465223081363,NA,1281,24907,NA
"766","1890","333",333,"Liberal",0.0669209757935387,3,0.2,0.409673165677687,-0.0974851653009325,0,0,0.15062502969483,0.0294582001617314,765,21234,0.8176672186068
"767","1893","333",333,"Liberal",0.142595160352462,3,0.166666666666667,0.46231605313772,0.104039003444111,1,0,0.0984896614015234,0.00660880932495733,182,22357,0.811830494934457
"768","1898","333",333,"Liberal",0.132210311383359,4,0,0.309341500765697,0.26059213884635,0,0,0.135112323309941,0.00597363807544959,184,23508,0.763197194987339
"769","1903","333",333,"Liberal",0.170910805712746,5,0,0.274757477768795,0.250269469145783,1,0,0.183421358511866,-0.0461854741051565,-1640,29688,0.836069728801149
"770","1907","333",333,"Liberal",0.0986525505293551,3,0,0.350959633131405,0.25451508803714,1,0,0.100621696776224,-0.0665234424364969,-2632,35326,0.892859850878302
"771","1890","334",334,"Liberal",0.107692307692308,3,0.2,0.426452353616533,-0.0672789896670494,1,0,0.134934387195006,0.0458874778499704,1243,21775,0.803861488481985
"772","1893","334",334,"Liberal",0.0564274378416505,5,0,0.320005290072298,-0.00432022570975138,1,1,0.189547763493038,0.0266592225556563,764,22684,0.79154162886454
"773","1898","334",334,"Liberal",0.0556946182728411,5,0,0.297520337922403,0.104075406758448,0,0,0.193517692002784,0.00287021257511888,96,25568,0.764433282506652
"774","1903","334",334,"Liberal",0.11781990521327,7,0,0.243285939968404,0.124992101105845,1,0,0.235041308621041,-0.039600864966261,-1520,31650,0.824583800119845
"775","1907","334",334,"Liberal",0.0769511876794571,4,0.222222222222222,0.299712868702689,0.126885930566432,1,0,0.169950377431146,-0.0873768139802903,-3715,38310,0.901051344168215
"776","1912","334",334,"Liberal",0.065753358109257,3,0.111111111111111,0.324030216910782,0.111005853919211,1,0,0.209202217740219,-0.0458636678345886,-2186,41169,0.863751757128171
"777","1890","335",335,"Liberal",0.044467228677755,3,0.2,0.374876585402901,0.0378218272955115,0,0,0.0760051205956821,0.0154678307079142,489,26334,0.832985386221294
"778","1893","335",335,"Liberal",0.0229270815376659,4,0,0.371625581796242,0.0986726426478194,1,0,0.164218637045794,-0.0040905604635969,-144,29005,0.823935460046019
"779","1898","335",335,"Liberal",0.19618322915723,5,0,0.264124165836277,0.319382794335236,1,0,0.161699684329678,0.0149143672692673,627,33117,0.787749762131304
"780","1903","335",335,"Liberal",0.186882019775367,4,0,0.293990592301046,0.310382067773831,0,0,0.130191120550165,-0.00467571937890854,-240,41668,0.81178281283485
"781","1893","336",336,"Liberal",0.133841131664853,5,0.142857142857143,0.405046893621431,-0.142183532825535,1,1,0.201874800345808,0.0287550073374847,725,19299,0.765438464284298
"782","1898","336",336,"Liberal",0.152379316268682,4,0.2,0.417396781767165,-0.105766477695699,0,0,0.211943664401603,0.117195040463286,3157,17463,0.64826638948697
"783","1903","336",336,"Liberal",0.137112919027133,4,0,0.41299995740512,-0.0542232823614601,1,1,0.238677751507041,-0.00272181100009949,-82,23477,0.779267766455339
"784","1907","336",336,"Liberal",0.126849506186438,3,0.333333333333333,0.438190696479054,-0.0648749862319639,0,0,0.15791240885888,-0.082120877386776,-2602,27237,0.859618115827679
"785","1912","336",336,"Liberal",0.140908129450751,4,0.2,0.427941902277374,0.0460410350419516,0,0,0.441674365001272,-0.285777883302665,-9629,28366,0.841870956253339
"786","1893","337",337,"Conservative",0.0815446014453673,5,0.166666666666667,0.398338906266854,-0.268255851580196,0,0,0.184087913353399,0.0689372515267019,1682,18542,0.75994917824501
"787","1898","337",337,"Catholic",0.0840528953565606,4,0,0.376728458426424,-0.213513676710344,0,0,0.152194281517822,0.137515595757954,3527,16561,0.645703368683718
"788","1903","337",337,"Catholic",0.122022362664074,4,0,0.40427807486631,-0.177102576567817,0,0,0.144057281471474,0.0922247655615447,2498,20570,0.759432917374289
"789","1890","339",339,"Liberal",0.0806772308248478,4,0,0.355787190456107,-0.170753750677833,0,0,0.15779094788719,0.0436330854180752,968,16597,0.748118097813838
"790","1890","339",339,"Conservative",0.154413166423079,5,0,0.454025544894198,-0.214780453707822,0,0,0.079844260534579,0.0412440838404327,915,15737,0.709353166553978
"791","1893","339",339,"Conservative",0.0887409118706258,4,0,0.380920024461507,-0.0983896174492084,0,0,0.15439376660676,0.0229053646775166,532,14717,0.633643330750022
"792","1898","339",339,"Conservative",0.0680507497116494,4,0,0.344125885648377,0.0748887790410281,1,1,0.303919922994009,0.12117770767613,2881,12138,0.510536277602524
"793","1898","339",339,"Conservative",0.0165307635285396,4,0,0.349740548554485,0.0249073387694589,1,1,0.267077316065194,0.0341643958189287,840,13490,0.548663928092081
"794","1903","339",339,"Liberal",0.0401991960160797,4,0.2,0.321293574128517,0.0541189176216476,1,1,0.251671510727174,0.06946021651904,1835,16667,0.630895601483837
"795","1907","339",339,"Conservative",0.0667537557152188,3,0.333333333333333,0.392640975397344,-0.0473764424123667,0,0,0.114498429725454,-0.00720466184001411,-204,22965,0.811054211548649
"796","1912","339",339,"Conservative",0.000764039220679968,4,0.5,0.3377902287873,0.12381680037353,1,0,0.17568135841061,NA,937,23559,NA
"797","1912","339",339,"Conservative",0.0743027808047786,3,0.571428571428571,0.394882350567058,0.0393106510069823,1,0,0.120257186155212,0.0172699549191195,521,24777,0.821300715990454
"798","1890","340",340,"Liberal",0.063889615485221,4,0.25,0.426955270729793,-0.235613392623594,0,0,0.0860317422572197,0.0464624014393819,878,15292,0.809228978144679
"799","1893","340",340,"Liberal",0.138506466416354,4,0,0.381379502155472,-0.0723126129884578,0,0,0.192856640942946,-0.0684122899954593,-1356,14382,0.725594066898744
"800","1898","340",340,"Liberal",0.0378410527098357,5,0,0.350382871161995,0.172552226600253,1,0,0.254585238942066,0.0682710037350479,1444,13451,0.635951018864356
"801","1903","340",340,"Liberal",0.101809954751131,4,0,0.485463800904977,0.274717194570136,1,1,0.139013357006914,0.0316970303056655,729,17680,0.768729075177182
"802","1907","340",340,"Liberal",0.0611718939946511,4,0.166666666666667,0.412934597617311,0.191344517383905,1,1,0.154614320515668,-0.0115544019759702,-276,20565,0.860928538535605
"803","1907","340",340,"Conservative",0.154569497502204,3,0.2,0.313204035654814,0.25242433147223,1,1,0.125574803776554,NA,1037,20418,NA
"804","1912","340",340,"Liberal",0.0890826030206974,4,0.25,0.34393063583815,0.313350736528063,1,0,0.173595775336318,0.0465384309673317,1171,21452,0.852555440743979
"805","1890","341",341,"Conservative",0.135375166002656,4,0,0.415006640106242,-0.279631474103586,0,0,0.288746817025327,0.0356220657276995,607,12048,0.707042253521127
"806","1893","341",341,"Conservative",0.0146437623204731,6,0,0.357739603867455,-0.286398197690791,0,0,0.16334325093156,0.0889210297946196,1537,10653,0.616314723748915
"807","1894","341",341,"Conservative",0.0905786704925873,4,0,0.455380200860832,-0.336967957914873,0,0,0.0853408747579056,0.0706971362452994,1222,10455,0.604859704946485
"808","1898","341",341,"Conservative",0.0759244689221086,5,0,0.376344086021505,-0.194335169158143,0,0,0.193059468661735,0.0876347135564379,1545,7626,0.432558139534884
"809","1903","341",341,"Liberal",0.0133521834747094,4,0,0.443135406848885,-0.344643418158969,0,0,0.0913870706078388,0.13325752653238,2461,12732,0.689408706952567
"810","1907","341",341,"Conservative",0.0167950997826516,4,0.2,0.425146545478496,-0.329710860831193,0,0,0.102333825684959,0.0850608323325153,1629,15183,0.792804553287035
"811","1912","341",341,"Conservative",0.193958456195531,4,0.333333333333333,0.404560644780814,-0.0121224035122207,0,0,0.12870079238572,0.119311566691977,2357,15261,0.772513287775247
"812","1890","342",342,"Liberal",0.166421748714181,3,0.333333333333333,0.484937545922116,0.126430145901123,0,0,0.0890437342140284,0.0847286665321768,2100,19054,0.768771434335283
"813","1893","342",342,"Liberal",0.182333539476397,4,0,0.491393527107813,0.142960214388786,0,0,0.134458468997348,0.043059661890683,1136,19404,0.735501478280646
"814","1898","342",342,"Liberal",0.126786699433271,3,0.142857142857143,0.325241988063594,0.23411404784593,1,1,0.157909626830461,0.147819609967497,4366,19939,0.675074485373781
"815","1907","342",342,"Liberal",0.116203873462449,3,0,0.343844794826494,0.266442214740491,0,0,0.140377018898996,0.069775429326288,2641,29999,0.792575957727873
"816","1907","342",342,"Liberal",0.145223568249477,3,0.333333333333333,0.298258024582191,0.19409320010611,0,0,0.227260683389531,0.0222057923720171,871,33927,0.864955129512543
"817","1912","342",342,"Liberal",0.19451466470956,3,0.5,0.303623365679959,0.300578977411726,0,0,0.129329300711112,0.0456572014400496,1915,36789,0.877118947142551
"818","1890","343",343,"Liberal",0.0768037906525953,4,0.25,0.36833943570967,0.268576351496877,0,0,0.0869128456669306,0.0392724000514205,1222,23215,0.746079187556241
"819","1893","343",343,"Liberal",0.182522815351919,4,0.25,0.278493144976455,0.316372879943326,1,0,0.197605124417227,0.0235854675402025,792,23997,0.714621798689696
"820","1903","343",343,"Liberal",0.130709607299145,3,0.5,0.342333323799445,0.292108800732203,1,1,0.176845084300161,0.0668985317803039,2866,34963,0.816110735043533
"821","1907","343",343,"Conservative",0.163914180550174,3,0.714285714285714,0.326399651297947,0.311555598605192,0,0,0.112615911496118,-0.0556395138460228,-2614,41296,0.87899363572508
"822","1890","344",344,"Liberal",0.0911518162061472,4,0,0.471592673082893,-0.295560384973611,0,0,0.0396542320427453,0.131487573099415,2878,16105,0.735791301169591
"823","1893","344",344,"Liberal",0.0792212389380531,4,0,0.411469026548673,-0.220318584070796,0,1,0.109274801601375,0.065032737568572,1470,14125,0.624889400106176
"824","1898","344",344,"Liberal",0.163696919233972,4,0,0.436719400499584,0.10158201498751,1,0,0.129812456558031,0.130460624071322,3073,12010,0.509870515814052
"825","1903","344",344,"Liberal",0.0914611704085388,3,0.5,0.444117286222549,0.152803337013863,1,1,0.166416713440542,0.0606927104309303,1507,16302,0.656544502617801
"826","1907","344",344,"Liberal",0.0895104230970132,3,0.333333333333333,0.410275891542808,-0.054750937841303,0,0,0.103515159156666,-0.034490678712246,-901,21059,0.80614783906902
"827","1912","344",344,"Conservative",0.185789771655029,4,0.4,0.216455935082091,0.196027552368371,1,0,0.208138247038799,0.0158118866876504,427,21196,0.784891686724681
"828","1903","345",345,"Liberal",0.22776136022956,4,0,0.481219752451925,-0.0803032249775151,0,0,0.174669013025882,0.033589923023093,960,23349,0.816969909027292
"829","1907","345",345,"Liberal",0.218291662117407,4,0.166666666666667,0.486334024820759,-0.100629617498271,0,0,0.0997341209210548,-0.0129002227615785,-388,27477,0.9135552082987
"830","1912","345",345,"Liberal",0.165102990970655,4,0.25,0.399442720090293,0.0104401805869074,1,1,0.259938499377772,-0.022307261526974,-717,28352,0.882085744508742
"831","1893","346",346,"Liberal",0.0276848189838759,5,0,0.310617584423486,-0.17535746881655,0,0,0.301211409469153,-0.0384480950716533,-880,16435,0.718061866480252
"832","1903","346",346,"Catholic",0.0407232358760167,4,0,0.334029457023522,-0.21416794899978,1,0,0.202434938947934,0.0637360844921094,1563,18196,0.741997308649023
"833","1907","346",346,"Conservative",0.0142411052233157,4,0.25,0.311601059803179,-0.206566994700984,0,0,0.253224355193958,-0.00697259607588774,-172,21136,0.85681855034863
"834","1907","346",346,"Liberal",0.0659450156257077,4,0,0.365052765070882,-0.228497667466824,0,0,0.15564050306847,NA,827,22079,NA
"835","1912","346",346,"Liberal",0.0653270779853058,3,0.5,0.48012746746924,-0.312339559175002,0,0,0.0188340677970227,0.0574824251369092,1480,22594,0.877539130772517
"836","1890","347",347,"Catholic",0.0776315789473684,3,0.333333333333333,0.322672064777328,0.124898785425101,0,0,0.1658532220905,-0.0333618477331052,-936,19760,0.704305674365555
"837","1893","347",347,"Liberal",0.170056133247446,5,0.285714285714286,0.242431213766449,0.17539339284071,0,0,0.18676838839028,-0.089779901040778,-2631,21734,0.741648182903941
"838","1898","347",347,"Catholic",0.0129736742526623,4,0,0.384777555543543,0.227904211038435,0,0,0.117885527769431,NA,1966,18499,NA
"839","1898","347",347,"Catholic",0.114318604445232,4,0,0.33126715664571,0.232887629505003,1,0,0.184798548482495,0.0740048006483993,2374,22586,0.704074316531064
"840","1903","347",347,"Catholic",0.181818181818182,4,0,0.303937653814602,0.303229174435081,0,0,0.14246759801189,0.0419446828538996,1515,26818,0.742490102162297
"841","1907","347",347,"Catholic",0.16581842562399,3,0,0.283789961295828,0.185901929113461,1,0,0.195609695094979,-0.0508307883430819,-1964,32813,0.849241679175941
"842","1890","348",348,"Conservative",0.0793367346938776,3,0,0.390369897959184,0.01875,0,0,0.185928305707054,0.0302203065134099,631,15680,0.75095785440613
"843","1893","348",348,"Conservative",0.232098450551553,3,0.25,0.487916852642989,0.00956449658866287,0,0,0.157021587849487,-0.0510861207227989,-1063,15683,0.753700499807766
"844","1898","348",348,"Conservative",0.129228153276249,4,0.166666666666667,0.421813323616931,0.0189469848788486,0,0,0.134662436082375,-0.0360926221055592,-770,16467,0.771866504171745
"845","1903","348",348,"Conservative",0.0314369567671295,3,0.333333333333333,0.390450389434473,0.118184896715205,1,1,0.148523907947222,-0.0495192084359177,-1066,17718,0.823059413759465
"846","1907","348",348,"Conservative",0.0203441242612834,3,0,0.35840175723027,-0.0412635322420375,0,0,0.262456676504669,-0.0243431043210161,-529,19121,0.879895080760204
"847","1912","348",348,"Conservative",0.0468076370355163,3,0.25,0.362502566208171,0.000564565797577465,0,0,0.149991589332377,-0.0107561332845112,-235,19484,0.891797876235811
"848","1912","348",348,"Liberal",0.013,3,0.25,0.388,-0.138,0,0,0.181,NA,NA,NA,NA
"849","1890","349",349,"Liberal",0.0745095998751236,3,0.333333333333333,0.322857588844373,0.123783755658463,1,1,0.261617068758346,0.0330964296227764,787,19219,0.808234156188233
"850","1893","349",349,"Conservative",0.00101235067827493,4,0,0.340301680502126,0.0340149827900385,1,1,0.191116444334646,-0.024173128659598,-611,19756,0.781611014401013
"851","1898","349",349,"Liberal",0.156415163112812,4,0.333333333333333,0.291370512119555,0.197603426280299,1,1,0.234249613888287,0.0275529723366685,749,21948,0.807386698057681
"852","1903","349",349,"Conservative",0.151860794271917,4,0.25,0.280243110482058,0.153026392473566,1,1,0.211704549306568,-0.00627710970836126,-178,24022,0.847127693338505
"853","1903","349",349,"Liberal",0.142857142857143,3,0.4,0.282820162392475,0.142977731328885,1,1,0.247636791513744,0.00779366022437356,223,24878,0.86946492852899
"854","1907","349",349,"Conservative",0.0414736128376088,3,0.25,0.322899009304253,0.0603458017855125,1,0,0.263889145593241,-0.00709438618136959,-207,26547,0.909829323462883
"855","1912","349",349,"Liberal",0.100567895909712,3,0,0.325821292502336,0.191035870893538,1,1,0.196048454645477,0.00455946992061929,139,27822,0.912615626845109
"856","1890","35",35,"Liberal",0.128660563829303,4,0,0.458122694357153,0.132531766634786,0,0,0.106558929679373,-0.0497852462614039,-1588,21957,0.688371947205066
"857","1893","35",35,"Liberal",0.0809201507882111,6,0,0.335846470185058,0.19645305003427,0,0,0.107620145464454,-0.0779669696581743,-2436,23344,0.747151453078991
"858","1898","35",35,"Liberal",0.139250698621702,5,0,0.335575238005021,0.319187230616208,0,0,0.163104900352889,0.0273262287259425,859,21113,0.671639891840305
"859","1893","350",350,"Liberal",0.0222853820812609,3,0,0.398165493185195,-0.158710677604806,0,0,0.169432053467552,-0.00734736442927575,-155,15481,0.733835798255594
"860","1898","350",350,"Liberal",0.018650644636375,4,0,0.356052071598448,0.0416823131806234,0,0,0.237852323653397,-0.0177546871470522,-393,15978,0.721843234696183
"861","1903","350",350,"Liberal",0.0659469085647504,4,0.333333333333333,0.318326005899048,0.0938839111803662,0,0,0.266145896203839,-0.0500661667401853,-1135,17969,0.792633436259374
"862","1907","350",350,"Conservative",0.0646139611390973,3,0.2,0.382337822555773,-0.021589390356739,0,0,0.156079548777352,-0.0130396475770925,-296,19454,0.857004405286344
"863","1912","350",350,"Conservative",0.0190726414635333,3,0.25,0.346129518805041,-0.00413564929693966,0,0,0.225624698306555,-0.0349112171632486,-812,20553,0.883657938862376
"864","1907","351",351,"Conservative",0.194957803653456,3,0,0.478421108855891,0.0507424420467898,0,0,0.199203493477088,-0.0380848748639826,-805,18722,0.885745375408052
